ISIN;PAYS_RISQUE;CATEG_ISSUER;RATING;NIV_SENIORITE;ISSUER;NIV_SUBORDINATION;CATEGORIE_1;CATEGORIE_2;CATEGORIE_3;MATURITE;MATURITE_CALL;NAME;CPN;FRQ;ISSUER_DATE;INDICE;DATE_ACHAT;YIELD_ACHAT;SUB_DATE_RBST;SUBORD;BASE_INDICE;FLOATER;MONETAIRE
XS0294547285;France;Corporate;9;;Saint-Gobain;;poche_obligations;Obligations_credit;Obligations_credit;11/04/2017;11/04/2017;SGOFP 4 3/4 04/11/17;4.75;1;11/04/2008;;25/08/2014;1;11/04/2017;;0;0;0
XS0546725358;France;Corporate;9;;Saint-Gobain;;poche_obligations;Obligations_credit;Obligations_credit;08/10/2018;08/10/2018;SGOFP 4 10/08/18;4;1;08/10/2011;;25/08/2014;1;08/10/2018;;0;0;0
XS0683564156;France;Corporate;9;;Saint-Gobain;;poche_obligations;Obligations_credit;Obligations_credit;30/09/2019;30/09/2019;SGOFP 4 1/2 09/30/19;4.5;1;30/09/2012;;25/08/2014;1;30/09/2019;;0;0;0
XS0490111563;Autre;Finance;4;;SVENSKA HANDELSBANKEN AB;;poche_obligations;Obligations_credit;Obligations_credit;24/02/2017;24/02/2017;SHBASS 3 3/4 02/24/17;3.75;1;24/02/2011;;25/08/2014;1;24/02/2017;;0;0;0
XS0732016596;Autre;Finance;4;;SVENSKA HANDELSBANKEN AB;;poche_obligations;Obligations_credit;Obligations_credit;17/07/2017;17/07/2017;SHBASS 3 3/8 07/17/17;3.375;1;17/07/2012;;25/08/2014;1;17/07/2017;;0;0;0
XS0794225176;Autre;Finance;4;;SVENSKA HANDELSBANKEN AB;;poche_obligations;Obligations_credit;Obligations_credit;14/06/2018;14/06/2018;SHBASS 2 1/4 06/14/18;2.25;1;14/06/2013;;25/08/2014;1;14/06/2018;;0;0;0
XS1014674227;Autre;Finance;7;;SVENSKA HANDELSBANKEN AB;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2024;15/01/2019;SHBASS 2.656 01/15/24;2.656;1;15/01/2015;;25/08/2014;1;15/01/2019;Y;0;0;0
XS0922296883;Russie;Corporate;11;;Gazprom;;poche_obligations;Obligations_credit;Obligations_credit;26/04/2018;26/04/2018;SIBNEF 2.933 04/26/18;2.933;1;26/04/2014;;25/08/2014;1;26/04/2018;;0;0;0
XS0266838746;Allemagne;Corporate;8;;SIEMENS;;poche_obligations;Obligations_credit;Obligations_credit;14/09/2066;14/09/2016;SIEGR 5 1/4 09/14/66;5.25;1;14/09/2007;;25/08/2014;1;14/09/2016;Y;0;0;0
XS0369461644;Allemagne;Corporate;5;;SIEMENS;;poche_obligations;Obligations_credit;Obligations_credit;11/06/2018;11/06/2018;SIEGR 5 5/8 06/11/18;5.625;1;11/06/2009;;25/08/2014;1;11/06/2018;;0;0;0
XS0413806596;Allemagne;Corporate;5;;SIEMENS;;poche_obligations;Obligations_credit;Obligations_credit;20/02/2017;20/02/2017;SIEGR 5 1/8 02/20/17;5.125;1;20/02/2010;;25/08/2014;1;20/02/2017;;0;0;0
XS0630817442;Autre;Corporate;8;;SKF AB;;poche_obligations;Obligations_credit;Obligations_credit;25/05/2018;25/05/2018;SKFBSS 3 7/8 05/25/18;3.875;1;25/05/2012;;25/08/2014;1;25/05/2018;;0;0;0
XS0827529198;Autre;Corporate;8;;SKF AB;;poche_obligations;Obligations_credit;Obligations_credit;11/09/2019;11/09/2019;SKFBSS 1 7/8 09/11/19;1.875;1;11/09/2013;;25/08/2014;1;11/09/2019;;0;0;0
XS0995382446;Hollande;Corporate;4;;SCHLUMBERGER;;poche_obligations;Obligations_credit;Obligations_credit;04/03/2019;04/03/2019;SLB 1 1/2 03/04/19;1.5;1;04/03/2014;;25/08/2014;1;04/03/2019;;0;0;0
XS0295383524;Suisse;Finance;9;;ELM BV (SWISS LIFE);;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;12/04/2017;SLHNVX 5.849 04/29/49;5.849;1;12/04/2008;;25/08/2014;1;12/04/2017;Y;0;0;0
XS0506435576;UK;Corporate;8;;SMITHS GROUP PLC;;poche_obligations;Obligations_credit;Obligations_credit;05/05/2017;05/05/2017;SMINLN 4 1/8 05/05/17;4.125;1;05/05/2011;;25/08/2014;1;05/05/2017;;0;0;0
FR0010000448;France;Corporate;4;;SNCF;;poche_obligations;Obligations_credit;Obligations_credit;10/07/2018;10/07/2018;SNCF 4 3/8 07/10/18;4.375;1;10/07/2004;;25/08/2014;1;10/07/2018;;0;0;0
XS0714735890;Hollande;Finance;9;;SNS BANK NV;;poche_obligations;Obligations_credit;Obligations_credit;30/11/2016;30/11/2016;SNSSNS 6 5/8 11/30/16;6.625;1;30/11/2012;;25/08/2014;1;30/11/2016;;0;0;0
FR0000487886;France;Finance;9;;Société Générale;;poche_obligations;Obligations_credit;Obligations_credit;21/12/2016;21/12/2016;SOCGEN 5 7/8 12/21/16;5.875;1;21/12/2002;;25/08/2014;1;21/12/2016;Y;0;0;0
FR0010522631;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;21/09/2017;21/09/2017;SOCGEN 5.129 09/21/17;5.129;1;21/09/2008;;25/08/2014;1;21/09/2017;;0;0;0
XS0351258255;France;Finance;9;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;26/03/2018;26/03/2018;SOCGEN 5.849 03/26/18;5.849;1;26/03/2009;;25/08/2014;1;26/03/2018;Y;0;0;0
XS0383634762;France;Finance;9;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;20/08/2018;20/08/2018;SOCGEN 6 1/8 08/20/18;6.125;1;20/08/2009;;25/08/2014;1;20/08/2018;Y;0;0;0
XS0542607683;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;21/09/2017;21/09/2017;SOCGEN 3 1/8 09/21/17;3.125;1;21/09/2011;;25/08/2014;1;21/09/2017;;0;0;0
XS0559668933;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;23/11/2017;23/11/2017;SOCGEN 3.31 11/23/17;3.31;1;23/11/2011;;25/08/2014;1;23/11/2017;;0;0;0
XS0618909807;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;20/04/2016;20/04/2016;SOCGEN 4 04/20/16;4;1;20/04/2012;;25/08/2014;1;20/04/2016;;0;0;0
XS0751525311;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;01/03/2017;01/03/2017;SOCGEN 3 3/4 03/01/17;3.75;1;01/03/2013;;25/08/2014;1;01/03/2017;;0;0;0
XS0821220281;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;28/02/2018;28/02/2018;SOCGEN 2 3/8 02/28/18;2.375;1;28/02/2013;;25/08/2014;1;28/02/2018;;0;0;0
XS0876828541;France;Finance;6;;SOCIETE GENERALE;;poche_obligations;Obligations_credit;Obligations_credit;23/01/2020;23/01/2020;SOCGEN 2 1/4 01/23/20;2.25;1;23/01/2014;;25/08/2014;1;23/01/2020;;0;0;0
BE0374557404;Belgique;Corporate;8;;SOLVAY;;poche_obligations;Obligations_credit;Obligations_credit;27/06/2018;27/06/2018;SOLBBB 4 5/8 06/27/18;4.625;1;27/06/2004;;25/08/2014;1;27/06/2018;;0;0;0
XS0254808214;Belgique;Corporate;10;;SOLVAY;;poche_obligations;Obligations_credit;Obligations_credit;02/06/2104;02/06/2016;SOLBBB 6 3/8 06/02/04;6.375;1;02/06/2007;;25/08/2014;1;02/06/2016;Y;0;0;0
XS0992293570;Belgique;Corporate;10;;SOLVAY;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;12/05/2019;SOLBBB 4.199 05/29/49;4.199;1;12/05/2014;;25/08/2014;1;12/05/2019;Y;0;0;0
XS0551556409;Autre;Finance;6;;SPAREBANK;;poche_obligations;Obligations_credit;Obligations_credit;21/04/2016;21/04/2016;SPAROG 3 1/2 04/21/16;3.5;1;21/04/2011;;25/08/2014;1;21/04/2016;;0;0;0
XS0762421195;Autre;Finance;6;;SPAREBANK;;poche_obligations;Obligations_credit;Obligations_credit;27/03/2017;27/03/2017;SPAROG 3 1/2 03/27/17;3.5;1;27/03/2013;;25/08/2014;1;27/03/2017;;0;0;0
XS0853250271;Autre;Finance;6;;SPAREBANK;;poche_obligations;Obligations_credit;Obligations_credit;14/05/2018;14/05/2018;SPAROG 2 05/14/18;2;1;14/05/2013;;25/08/2014;1;14/05/2018;;0;0;0
XS0876758664;Autre;Finance;6;;SPAREBANK;;poche_obligations;Obligations_credit;Obligations_credit;03/02/2020;03/02/2020;SPAROG 2 1/8 02/03/20;2.125;1;03/02/2014;;25/08/2014;1;03/02/2020;;0;0;0
XS0965489239;Autre;Finance;6;;SPAREBANK;;poche_obligations;Obligations_credit;Obligations_credit;27/02/2019;27/02/2019;SPAROG 2 1/8 02/27/19;2.125;1;27/02/2014;;25/08/2014;1;27/02/2019;;0;0;0
XS0253627136;Suisse;Finance;6;;ELM BV (SWISS REIN CO);;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;25/05/2016;SRENVX 5.252 05/29/49;5.252;2;25/11/2006;;25/08/2014;1;25/05/2016;Y;0;0;0
XS0803479442;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;11/07/2016;11/07/2016;SRGIM 4 3/8 07/11/16;4.375;1;11/07/2013;;25/08/2014;1;11/07/2016;;0;0;0
XS0806449814;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;18/01/2019;18/01/2019;SRGIM 5 01/18/19;5;1;18/01/2013;;25/08/2014;1;18/01/2019;;0;0;0
XS0829183614;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;19/03/2018;19/03/2018;SRGIM 3 7/8 03/19/18;3.875;1;19/03/2013;;25/08/2014;1;19/03/2018;;0;0;0
XS0853682069;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;13/02/2020;13/02/2020;SRGIM 3 1/2 02/13/20;3.5;1;13/02/2013;;25/08/2014;1;13/02/2020;;0;0;0
XS0914292254;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;30/06/2017;30/06/2017;SRGIM 2 3/8 06/30/17;2.375;1;30/06/2013;;25/08/2014;1;30/06/2017;;0;0;0
XS1061410962;Italie;Corporate;9;;SNAM;;poche_obligations;Obligations_credit;Obligations_credit;24/04/2019;24/04/2019;SRGIM 1 1/2 04/24/19;1.5;1;24/04/2015;;25/08/2014;1;24/04/2019;;0;0;0
XS0829343598;UK;Corporate;9;;SSE PLC;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;01/10/2017;SSELN 5 5/8 09/29/49;5.625;1;01/10/2013;;25/08/2014;1;01/10/2017;Y;0;0;0
XS0732522965;UK;Finance;7;;STANDARD CHARTERED;;poche_obligations;Obligations_credit;Obligations_credit;18/01/2019;18/01/2019;STANLN 4 1/8 01/18/19;4.125;1;18/01/2013;;25/08/2014;1;18/01/2019;;0;0;0
XS0849677348;UK;Finance;7;;STANDARD CHARTERED;;poche_obligations;Obligations_credit;Obligations_credit;29/10/2017;29/10/2017;STANLN 1 3/4 10/29/17;1.75;1;29/10/2013;;25/08/2014;1;29/10/2017;;0;0;0
XS0995417846;UK;Finance;7;;STANDARD CHARTERED;;poche_obligations;Obligations_credit;Obligations_credit;20/11/2018;20/11/2018;STANLN 1 5/8 11/20/18;1.625;1;20/11/2014;;25/08/2014;1;20/11/2018;;0;0;0
XS0292873683;Autre;Corporate;7;;STATKRAFT AS;;poche_obligations;Obligations_credit;Obligations_credit;22/09/2017;22/09/2017;STATK 4 5/8 09/22/17;4.625;1;22/09/2007;;25/08/2014;1;22/09/2017;;0;0;0
XS0421565150;Autre;Corporate;7;;STATKRAFT AS;;poche_obligations;Obligations_credit;Obligations_credit;02/04/2019;02/04/2019;STATK 6 5/8 04/02/19;6.625;1;02/04/2010;;25/08/2014;1;02/04/2019;;0;0;0
XS0543710395;Autre;Corporate;10;;SANTOS FINANCE LTD;;poche_obligations;Obligations_credit;Obligations_credit;22/09/2070;22/09/2017;STOAU 8 1/4 09/22/70;8.25;2;22/03/2011;;25/08/2014;1;22/09/2017;Y;0;0;0
XS1184885041;Autre;Corporate;5;;CSSC CAPITAL 2015;;poche_obligations;Obligations_credit;Obligations_credit;19/02/2018;19/02/2018;STSHIP 1.7 02/19/18;1.7;1;19/02/2016;;25/08/2014;1;19/02/2018;;0;0;0
FR0010224337;France;Corporate;7;;SCHNEIDER ELECTRIC;;poche_obligations;Obligations_credit;Obligations_credit;11/08/2017;11/08/2017;SUFP 4 08/11/17;4;1;11/08/2006;;25/08/2014;1;11/08/2017;;0;0;0
FR0010922542;France;Corporate;7;;SCHNEIDER ELECTRIC;;poche_obligations;Obligations_credit;Obligations_credit;20/07/2016;20/07/2016;SUFP 2 7/8 07/20/16;2.875;1;20/07/2011;;25/08/2014;1;20/07/2016;;0;0;0
FR0011075183;France;Corporate;7;;SCHNEIDER ELECTRIC;;poche_obligations;Obligations_credit;Obligations_credit;12/07/2018;12/07/2018;SUFP 3 3/4 07/12/18;3.75;1;12/07/2012;;25/08/2014;1;12/07/2018;;0;0;0
FR0011119460;France;Corporate;7;;SCHNEIDER ELECTRIC;;poche_obligations;Obligations_credit;Obligations_credit;22/01/2019;22/01/2019;SUFP 3 1/2 01/22/19;3.5;1;22/01/2012;;25/08/2014;1;22/01/2019;;0;0;0
XS0351738033;UK;Corporate;8;;SEVERN TRENT WATER UTIL;;poche_obligations;Obligations_credit;Obligations_credit;11/03/2016;11/03/2016;SVTLN 5 1/4 03/11/16;5.25;1;11/03/2009;;25/08/2014;1;11/03/2016;;0;0;0
XS0740788699;Autre;Finance;5;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;09/02/2017;09/02/2017;SWEDA 3 3/8 02/09/17;3.375;1;09/02/2013;;25/08/2014;1;09/02/2017;;0;0;0
XS0768453101;Autre;Finance;5;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;04/04/2016;04/04/2016;SWEDA 2 3/8 04/04/16;2.375;1;04/04/2013;;25/08/2014;1;04/04/2016;;0;0;0
XS0861583887;Autre;Finance;8;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;05/12/2022;05/12/2017;SWEDA 3 12/05/22;3;1;05/12/2013;;25/08/2014;1;05/12/2017;Y;0;0;0
XS0875339995;Autre;Finance;5;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;18/01/2017;18/01/2017;SWEDA 1 1/8 01/18/17;1.125;1;18/01/2014;;25/08/2014;1;18/01/2017;;0;0;0
XS1036494638;Autre;Finance;8;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;26/02/2024;26/02/2019;SWEDA 2 3/8 02/26/24;2.375;1;26/02/2015;;25/08/2014;1;26/02/2019;Y;0;0;0
XS1045283766;Autre;Finance;5;;SWEDBANK;;poche_obligations;Obligations_credit;Obligations_credit;18/03/2019;18/03/2019;SWEDA 1 1/2 03/18/19;1.5;1;18/03/2015;;25/08/2014;1;18/03/2019;;0;0;0
XS0562188580;Autre;Corporate;9;;SWEDISH MATCH AB;;poche_obligations;Obligations_credit;Obligations_credit;24/11/2017;24/11/2017;SWEMAT 3 7/8 11/24/17;3.875;1;24/11/2011;;25/08/2014;1;24/11/2017;;0;0;0
XS0982551417;Danemark;Finance;8;;SYDBANK A/S;;poche_obligations;Obligations_credit;Obligations_credit;17/10/2016;17/10/2016;SYDBDC 1 1/2 10/17/16;1.5;1;17/10/2014;;25/08/2014;1;17/10/2016;;0;0;0
XS0606202454;Allemagne;Corporate;9;;SUEDZUCKER;;poche_obligations;Obligations_credit;Obligations_credit;29/03/2018;29/03/2018;SZUGR 4 1/8 03/29/18;4.125;1;29/03/2012;;25/08/2014;1;29/03/2018;;0;0;0
XS0593960304;Danemark;Corporate;10;;TDC;;poche_obligations;Obligations_credit;Obligations_credit;23/02/2018;23/02/2018;TDCDC 4 3/8 02/23/18;4.375;1;23/02/2012;;25/08/2014;1;23/02/2018;;0;0;0
XS0419264063;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;01/04/2016;01/04/2016;TELEFO 5.496 04/01/16;5.496;1;01/04/2010;;25/08/2014;1;01/04/2016;;0;0;0
XS0462999573;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;11/11/2019;11/11/2019;TELEFO 4.693 11/11/19;4.693;1;11/11/2010;;25/08/2014;1;11/11/2019;;0;0;0
XS0540187894;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;18/09/2017;18/09/2017;TELEFO 3.661 09/18/17;3.661;1;18/09/2011;;25/08/2014;1;18/09/2017;;0;0;0
XS0746276335;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;21/02/2018;21/02/2018;TELEFO 4.797 02/21/18;4.797;1;21/02/2013;;25/08/2014;1;21/02/2018;;0;0;0
XS0842214818;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;20/01/2020;20/01/2020;TELEFO 4.71 01/20/20;4.71;1;20/01/2013;;25/08/2014;1;20/01/2020;;0;0;0
XS0934042549;Espagne;Corporate;9;;Telefonica;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2019;29/05/2019;TELEFO 2.736 05/29/19;2.736;1;29/05/2014;;25/08/2014;1;29/05/2019;;0;0;0
XS0301954771;Autre;Corporate;6;;TELENOR;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2017;29/05/2017;TELNO 4 7/8 05/29/17;4.875;1;29/05/2008;;25/08/2014;1;29/05/2017;;0;0;0
XS0798788716;Autre;Corporate;6;;TELENOR;;poche_obligations;Obligations_credit;Obligations_credit;15/01/2018;15/01/2018;TELNO 1 3/4 01/15/18;1.75;1;15/01/2013;;25/08/2014;1;15/01/2018;;0;0;0
XS0484213268;Hollande;Corporate;9;;TENNET HOLDING BV;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;01/06/2017;TENN 6.655 06/29/49;6.655;1;01/06/2011;;25/08/2014;1;01/06/2017;Y;0;0;0
XS0593606550;Hollande;Corporate;7;;TENNET HOLDING BV;;poche_obligations;Obligations_credit;Obligations_credit;21/02/2018;21/02/2018;TENN 3 7/8 02/21/18;3.875;1;21/02/2012;;25/08/2014;1;21/02/2018;;0;0;0
XS0765295828;Autre;Corporate;7;;TEVA PHARM FIN IV BV;;poche_obligations;Obligations_credit;Obligations_credit;15/04/2019;15/04/2019;TEVA 2 7/8 04/15/19;2.875;1;15/04/2013;;25/08/2014;1;15/04/2019;;0;0;0
XS0210629522;Autriche;Corporate;9;;TELEKOM AUSTRIA;;poche_obligations;Obligations_credit;Obligations_credit;27/01/2017;27/01/2017;TKAAV 4 1/4 01/27/17;4.25;1;27/01/2006;;25/08/2014;1;27/01/2017;;0;0;0
XS0292607701;Autre;Corporate;6;;TELSTRA CORP LTD;;poche_obligations;Obligations_credit;Obligations_credit;21/03/2017;21/03/2017;TLSAU 4 3/4 03/21/17;4.75;1;21/03/2008;;25/08/2014;1;21/03/2017;;0;0;0
XS0289507997;Autre;Corporate;7;;TELIASONERA;;poche_obligations;Obligations_credit;Obligations_credit;07/03/2017;07/03/2017;TLSNSS 4 3/4 03/07/17;4.75;1;07/03/2008;;25/08/2014;1;07/03/2017;;0;0;0
XS0592627003;Autre;Corporate;7;;TELIASONERA;;poche_obligations;Obligations_credit;Obligations_credit;18/02/2020;18/02/2020;TLSNSS 4 1/4 02/18/20;4.25;1;18/02/2012;;25/08/2014;1;18/02/2020;;0;0;0
XS1033658565;Autre;Corporate;7;;TELIASONERA;;poche_obligations;Obligations_credit;Obligations_credit;18/02/2019;18/02/2019;TLSNSS 1 3/8 02/18/19;1.375;1;18/02/2015;;25/08/2014;1;18/02/2019;;0;0;0
XS0303256050;France;Corporate;4;;Total;;poche_obligations;Obligations_credit;Obligations_credit;06/06/2017;06/06/2017;TOTAL 4.7 06/06/17;4.7;1;06/06/2008;;25/08/2014;1;06/06/2017;;0;0;0
XS0410303647;France;Corporate;4;;Total;;poche_obligations;Obligations_credit;Obligations_credit;28/01/2019;28/01/2019;TOTAL 4 7/8 01/28/19;4.875;1;28/01/2010;;25/08/2014;1;28/01/2019;;0;0;0
XS0881360555;Autre;Corporate;4;;TOYOTA;;poche_obligations;Obligations_credit;Obligations_credit;01/08/2017;01/08/2017;TOYOTA 1 1/4 08/01/17;1.25;1;01/08/2013;;25/08/2014;1;01/08/2017;;0;0;0
XS0436320278;Italie;Corporate;9;;TERNA SPA;;poche_obligations;Obligations_credit;Obligations_credit;03/10/2019;03/10/2019;TRNIM 4 7/8 10/03/19;4.875;1;03/10/2010;;25/08/2014;1;03/10/2019;;0;0;0
XS0747771128;Italie;Corporate;9;;TERNA SPA;;poche_obligations;Obligations_credit;Obligations_credit;17/02/2017;17/02/2017;TRNIM 4 1/8 02/17/17;4.125;1;17/02/2013;;25/08/2014;1;17/02/2017;;0;0;0
XS0843310748;Italie;Corporate;9;;TERNA SPA;;poche_obligations;Obligations_credit;Obligations_credit;16/02/2018;16/02/2018;TRNIM 2 7/8 02/16/18;2.875;1;16/02/2013;;25/08/2014;1;16/02/2018;;0;0;0
XS0435276224;Finlande;Corporate;10;;TVO;;poche_obligations;Obligations_credit;Obligations_credit;27/06/2016;27/06/2016;TVO 6 06/27/16;6;1;27/06/2010;;25/08/2014;1;27/06/2016;;0;0;0
XS0740810881;Finlande;Corporate;10;;TVO;;poche_obligations;Obligations_credit;Obligations_credit;04/02/2019;04/02/2019;TVO 4 5/8 02/04/19;4.625;1;04/02/2013;;25/08/2014;1;04/02/2019;;0;0;0
XS0986090164;Italie;Finance;10;;Ubibanca;;poche_obligations;Obligations_credit;Obligations_credit;28/04/2017;28/04/2017;UBIIM 2 3/4 04/28/17;2.75;1;28/04/2014;;25/08/2014;1;28/04/2017;;0;0;0
XS0304031775;Suisse;Finance;6;;UBS;;poche_obligations;Obligations_credit;Obligations_credit;07/06/2017;07/06/2017;UBS 4 3/4 06/07/17;4.75;1;07/06/2008;;25/08/2014;1;07/06/2017;;0;0;0
XS0359388690;Suisse;Finance;6;;UBS;;poche_obligations;Obligations_credit;Obligations_credit;18/04/2018;18/04/2018;UBS 6 04/18/18;6;1;18/04/2009;;25/08/2014;1;18/04/2018;;0;0;0
XS0207065110;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;29/01/2020;29/01/2020;UCGIM 4 3/8 01/29/20;4.375;1;29/01/2005;;25/08/2014;1;29/01/2020;;0;0;0
XS0754588787;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;07/03/2017;07/03/2017;UCGIM 4 7/8 03/07/17;4.875;1;07/03/2013;;25/08/2014;1;07/03/2017;;0;0;0
DE000A1G3U23;Italie;Finance;9;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;04/05/2016;04/05/2016;UCGIM 3 1/2 05/04/16;3.5;1;04/05/2013;;25/08/2014;1;04/05/2016;;0;0;0
IT0004854060;Italie;Finance;9;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;31/10/2017;31/10/2017;UCGIM 0 10/31/17;0;1;01/01/1950;;25/08/2014;1;31/10/2017;;0;0;0
XS0863482336;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;11/01/2018;11/01/2018;UCGIM 3 3/8 01/11/18;3.375;1;11/01/2014;;25/08/2014;1;11/01/2018;;0;0;0
XS1004918774;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;16/12/2016;16/12/2016;UCGIM 2 1/4 12/16/16;2.25;1;16/12/2014;;25/08/2014;1;16/12/2016;;0;0;0
IT0004984198;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;31/07/2017;31/07/2017;UCGIM 2 07/31/17;2;1;31/01/2015;;25/08/2014;1;31/07/2017;;0;0;0
XS1078760813;Italie;Finance;10;;Unicredit;;poche_obligations;Obligations_credit;Obligations_credit;19/06/2019;19/06/2019;UCGIM 1 1/2 06/19/19;1.5;1;19/06/2015;;25/08/2014;1;19/06/2019;;0;0;0
XS0452418238;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;23/09/2016;23/09/2016;ULFP 4 5/8 09/23/16;4.625;1;23/09/2010;;25/08/2014;1;23/09/2016;;0;0;0
XS0686597286;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;06/04/2016;06/04/2016;ULFP 3 1/2 04/06/16;3.5;1;06/04/2012;;25/08/2014;1;06/04/2016;;0;0;0
XS0718969271;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;13/12/2017;13/12/2017;ULFP 3 7/8 12/13/17;3.875;1;13/12/2012;;25/08/2014;1;13/12/2017;;0;0;0
XS0761713865;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;22/03/2019;22/03/2019;ULFP 3 03/22/19;3;1;22/03/2013;;25/08/2014;1;22/03/2019;;0;0;0
XS0811116853;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;01/08/2018;01/08/2018;ULFP 2 1/4 08/01/18;2.25;1;01/08/2013;;25/08/2014;1;01/08/2018;;0;0;0
XS0850006593;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;26/06/2017;26/06/2017;ULFP 1 5/8 06/26/17;1.625;1;26/06/2013;;25/08/2014;1;26/06/2017;;0;0;0
XS0978619194;France;Finance;6;;UNIBAIL-RODAMCO SE;;poche_obligations;Obligations_credit;Obligations_credit;08/10/2018;08/10/2018;ULFP 1 7/8 10/08/18;1.875;1;08/10/2014;;25/08/2014;1;08/10/2018;;0;0;0
XS0210237011;UK;Corporate;8;;UNITED UTILIT WATER LTD;;poche_obligations;Obligations_credit;Obligations_credit;24/01/2020;24/01/2020;UU 4 1/4 01/24/20;4.25;1;24/01/2006;;25/08/2014;1;24/01/2020;;0;0;0
XS1077629225;Autre;Finance;10;;TURKIYE VAKIFLAR BANKASI;;poche_obligations;Obligations_credit;Obligations_credit;17/06/2019;17/06/2019;VAKBN 3 1/2 06/17/19;3.5;1;17/06/2015;;25/08/2014;1;17/06/2019;;0;0;0
XS0497362748;Bresil;Corporate;8;;VALE;;poche_obligations;Obligations_credit;Obligations_credit;24/03/2018;24/03/2018;VALEBZ 4 3/8 03/24/18;4.375;1;24/03/2011;;25/08/2014;1;24/03/2018;;0;0;0
XS0170239692;Autre;Corporate;7;;VATTENFALL;;poche_obligations;Obligations_credit;Obligations_credit;18/06/2018;18/06/2018;VATFAL 5 06/18/18;5;1;18/06/2004;;25/08/2014;1;18/06/2018;;0;0;0
XS0401891733;Autre;Corporate;7;;VATTENFALL;;poche_obligations;Obligations_credit;Obligations_credit;31/01/2019;31/01/2019;VATFAL 6 3/4 01/31/19;6.75;1;31/01/2010;;25/08/2014;1;31/01/2019;;0;0;0
XS0417208161;Autre;Corporate;7;;VATTENFALL;;poche_obligations;Obligations_credit;Obligations_credit;17/03/2016;17/03/2016;VATFAL 5 1/4 03/17/16;5.25;1;17/03/2010;;25/08/2014;1;17/03/2016;;0;0;0
